article_id,title,authors,year,issue,volumn_page,pdf_url,doi
19960501,精氨酸对创伤大鼠免疫调节作用的研究,"潘永成,张寿熙,丁显仲,李桦",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960501,
19960502,山莨菪碱拮抗家兔休克时的脂质过氧化作用,"门秀丽,董淑云,景有伶,张硕森,赵琪,张连元",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960502,
19960503,二苯噁丙酸的抗炎作用及其机理,"尚雪原,张世玲,鲁凤友,焦波,程艳娜",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960503,
19960504,复方美沙芬止咳糖浆药理作用观察,"蔡华芳,陈凯,陈珏,钱伯初",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960504,
19960505,食物中硒含量的HPLC测定方法研究,"江月仙,任玉翠,周彦钢",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960505,
19960506,关于新药(西药)立题的若干思考,倪慕慈,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960506,
19960507,肉苁蓉的研究进展,"薛德钧,詹永成",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960507,
19960508,沙棘的药理研究进展,"常志初,蒋勤",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960508,
19960509,利用晶体鉴别中药材,"彭任辉,刘晓江,王玉娇,刘国宝",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960509,
19960510,十种贝母裂解气相色谱分析鉴定,"闫明,仲婕,刘庆华,杨光兴,宋铁珊",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960510,
19960511,不同灭菌方法对三七粉质量的影响,"陈晓平,王建中",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960511,
19960512,化州柚叶挥发油化学成分的研究,"程荷凤,蔡春,李小凤",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960512,
19960513,白术抗衰老作用研究,"吕圭源,李万里,刘明哲",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960513,
19960514,正交试验法优选芦丁粗品提取工艺,"都述虎,金继曙,刘云飞",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960514,
19960515,抗心绞痛药阿里尼定的合成,"姜晔,顾旭初,吴晓兰,许晖,王菊明",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960515,
19960516,"2,2’-二氟-6,6’-双(二苯基膦)联苯的合成","李长华,罗智",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960516,
19960517,盐酸氨溴索的合成,"于书海,徐继健,杨健",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960517,
19960518,"3,5-二苯甲氧基苯乙酮的相转移催化合成","王汉清,殷斌烈,黄晓云,杜焕达",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960518,
19960519,对异丙基甲苯的制备,刘全志,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960519,
19960520,防止口服液体制剂杂菌污染的探讨,韩自理,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960520,
19960521,当归调经露中芍药甙的HPLC测定,"张贵伍,孙立新,吕秀莲",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960521,
19960522,复方氢溴酸右美沙芬溶液的HPLC测定,姜迅知,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960522,
19960523,血清中华法林浓度的反相高效液相色谱分析,"梁统,丁航,李杰*,周克元,凌光鑫",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960523,
19960524,盐酸洛美沙星滴眼液的高效液相色谱分析和稳定性研究,"张秀芝,祝昱,端木禾,王尔华",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960524,
19960525,薄层扫描法测定肺保三效片中咖啡因、茶碱的含量,"屈爱桃,孙利明,杨海波,屈志军",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960525,
19960526,GC/MS同时测定尿中吗啡和可待因含量,"吴敏,王丽,张勤",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960526,
19960527,薄层扫描法测定蒙成药地格达-4汤中栀子甙的含量,"乌兰娜日,王伟,王玉华,张大勇",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960527,
19960528,蒙成药四味地格达散的TLC鉴别和小檗碱含量测定,"王青虎,付淑清,哈斯额尔顿",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960528,
19960529,HPLC法检测炔诺酮中有关物质,"杨伟峰,陈勇",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960529,
19960530,小儿咳喘灵口服液中盐酸麻黄碱的含量测定,"邵青,陈柳蓉",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960530,
19960531,氧氟沙星软膏的HPLC法测定,"汤毅,邹恒琴,古维新,雷正杰",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960531,
19960532,高效液相色谱法测定麻仁丸中芍药甙和厚朴酚含量,"王一湘,戴其昌,范晓萍,刘国强,董毅,鲁敏",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960532,
19960533,灯盏花注射液改善老年血流变学的临床观察,"任爱华,厉朝喜",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960533,
19960534,氧氟沙星葡萄糖注射液与常用六种药物配伍实验,"杨友根,肖科武,易运辉,龙爱兵,李宪为",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960534,
19960535,蜂胶酊对牙根管的消毒作用,"陈晖,彭春梅,邢秀莲,陈水易,朱方远,吴亚荪",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960535,
19960536,莫匹罗星软膏与红霉素软膏治疗脓疱疮的临床疗效观察,"王建化,高玉萍",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960536,
19960537,氟脲嘧啶直肠栓剂的试制与质量控制,"吴其新,李玲,蔡长坤",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960537,
19960538,高分子聚合物输液器对安定的吸附作用,"叶华进,张福雄",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960538,
19960539,感冒通的不良反应,王献军,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960539,
19960540,稀叶珠蕨治疗泄泻痢疾56例,"戴子辰,叶纪沟,张宁龙,吴根棠",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960540,
19960541,流行性出血热疫苗致过敏性休克1例,"李先鹏,秦桂玲",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960541,
19960542,外用碘伏致过敏性皮疹1例,"李刚,于永洲",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960542,
19960543,帕尔克致急性肾功能衰竭1例,"孙逸佃,廖华",1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960543,
19960544,色甘酸钠引起眼部过敏1例,顾育红,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960544,
19960545,复方康希力胶囊过敏1例,董瑞谦,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960545,
19960546,芬必得引起胃出血1例,邱新峰,1996,第5期,http://www.chinjmap.com/cn/article/1996/5,http://www.chinjmap.com/article/exportPdf?id=19960546,
19960601,家兔肾上腺素性心律失常时脂质过氧化的损伤及西米替丁的保护作用,"景有伶,郑俊国,崔和勤,马玉妹,石磊,陈春林,田秀琴,傅定一",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960601,
19960602,炎痛喜康对小鼠免疫功能的影响,"汤少明,吴铁,罗少军,郝新光",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960602,
19960603,羟丙基-β-环糊精对地塞米松磷酸盐水解反应影响的研究,"李文德,袁建平,张力田",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960603,
19960604,药物对清醒无拘束豚鼠气道反应性的影响,"居星耀,陆智勇,张纬萍,魏尔清",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960604,
19960605,双氯灭痛的免疫抑制作用,"戴岳,王志刚,禹志领,董辉",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960605,
19960606,Re-HPLC分析四种氟喹诺酮类抗菌药的研究,"黄宗玉,王建",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960606,
19960607,填精补血化瘀口服液对实验性动脉硬化鹌鹑纤溶活性的影响及机理研究,"张冰,卢咏才",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960607,
19960608,回音必含片的药效学研究,"应赢,王立明,楼宜嘉,徐建华,王大冲,金耀,韩锋,罗冬文",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960608,
19960609,有关胺碘酮的若干临床研究进展,"张雪华,单江",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960609,
19960610,几组山茱萸的含量比较,"周羽琪,章建民,钱莲芳",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960610,
19960611,一种伪品牡蛎的鉴定,"沈莲君,王剑锋,方翔华,王晓燕",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960611,
19960612,一种伪品马宝的识别,陈小玉,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960612,
19960613,生、煅瓦楞子碳酸钙含量测定,温从环,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960613,
19960614,盐酸麻黄碱成盐精制的工艺改进,赵国君,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960614,
19960615,比沙可啶的合成工艺改进,"单世明,安鲁凡,余书勤,赵苏宁",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960615,
19960616,非甾体抗炎药氯苯扎利的合成,"张汉萍,吴心悦,晏儒俊",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960616,
19960617,甲硝唑-氧氟沙星口腔粘贴片的体外药效学研究,"朱仲珍,陈莉丽",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960617,
19960618,硝苯地平控释片的体外释放度考察,"方晴霞,方顺干,杨继明",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960618,
19960619,氨茶碱与氧氟沙星注射液的配伍稳定性,"任志强,龙艾兵,李伟,卓庆如",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960619,
19960620,四甲烯二胺对D-氨基半乳精致大鼠肝损害的治疗作用,"李冰如,吴锡铭,张本根,周睛,刘如星",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960620,
19960621,过氧乙酸溶液稳定性的研究,王幼萍,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960621,
19960622,氟哌酸包合物的研制,"郑碧玲,彭道兴,朱健儿",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960622,
19960623,硝苯地平的分光光度测定,"王秀丽,冯鑫,王炳星",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960623,
19960624,病毒克星口服液的研制和临床应用,"冯生福,杨琼",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960624,
19960625,活血愈疾膏的制备及临床应用,"吴芝兴,陈红梅",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960625,
19960626,乳酸环丙沙星注射液的配制及含量测定,叶剑闻,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960626,
19960627,药物分析与GLP,曾苏,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960627,
19960628,HPLC法测定双扑伪麻片中三组分的含量,"陈镇生,林建屏",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960628,
19960629,酸性染料比色法测定盐酸羟嗪片的含量,"戴斌,陈敬佰",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960629,
19960630,双波长分光光度法测定复方诺氟沙星滴耳液中地塞米松含量,"程献,庄韬",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960630,
19960631,HPLC法测定乙酰水杨酸片含量,周静安,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960631,
19960632,HPLC法测定养阴降糖片葛根素的含量,"项勤,阮文兴,叶丽华",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960632,
19960633,HPLC法测定小儿速效感冒灵中胆红素含量,"王宜祥,傅剑飞",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960633,
19960634,氟哌酸致肾性尿崩症1例,"王先丛,崔和彦",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960634,
19960635,优福定引起急性肾功能衰竭死亡1例,"栗娜,陈胜霞",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960635,
19960636,酚妥拉明致鼻咽喉粘膜过敏反应2例,"谢颖光,孙忠亮",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960636,
19960637,来苏儿消毒致过敏反应1例,"冯大平,邹力,罗维周",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960637,
19960638,新斯的明致心律失常1例,赵素蓉,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960638,
19960639,利福平引起梗阻性黄疸1例,李淑凤,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960639,
19960640,钠洛酮用于酒精中毒1例,"杨国明,钱怡",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960640,
19960641,酮基布洛芬引起斑丘疹状药疹1例,"成玉荣,朱砂",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960641,
19960642,静脉注射氨苄青霉素致哮喘发作或显著加重8例,谈杰,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960642,
19960643,双黄连粉针引起过敏性休克1例,"许秀梅,张祤,毛晓青",1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960643,
19960644,静滴甲硝唑引起腹部绞痛1例,骆玉霞,1996,第6期,http://www.chinjmap.com/cn/article/1996/6,http://www.chinjmap.com/article/exportPdf?id=19960644,
19970101,兰索拉唑(lansoprazole)的安全性,"王杨,曹双",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970101,
19970102,卡尼丁的药理学及临床应用,吴升华,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970102,
19970103,肝胆宁对氧自由基及红细胞氧化性溶血的影响,"康九红,张岫兰,王沁,李晶",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970103,
19970104,益脑护心袋泡剂降糖作用研究,"于秀云,谢洛斌,李春华,吴士杰",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970104,
19970105,咳感灵抗流感病毒研究,"陈树声,冯崇慧",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970105,
19970106,金银花露质量控制的研究,"陈勇,甄汉深,班利苏",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970106,
19970107,原料药粉中汞含量对中成药质量的影响,"章杰兵,周国华,赵化龙",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970107,
19970108,宁波北仑山区药用种子植物资源调查,"王卫东,宓雪聪,丁炳扬",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970108,
19970109,琥乙红霉素的液/液界面电化学研究,"韩玉洁,徐忠,陈平",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970109,
19970110,阿霉素脂质体犬肝动脉栓塞后的体内分布与药代动力学研究,"吴道澄,朴相浩,王执民,张国民,徐山淡,文爱东",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970110,
19970111,氮酮对醋酸去炎舒松透过蛇蜕的影响,雷新惠,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970111,
19970112,吡乙酰胺合成工艺改进,"王礼琛,芦金荣,张德伟,黄嘉梓",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970112,
19970113,利用旋光化合物R-(十)-α-甲基苄胺直接合成依托咪酯,彭震云,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970113,
19970114,"6,8-二氟喹诺酮类抗菌药物的构效关系研究","傅旭春,李光华",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970114,
19970115,红景天多糖的组成及摩尔比分析,"黄荣清,王作华,马成禹",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970115,
19970116,非洛地平缓释胶囊的含量测定,"王家骅,胡容峰",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970116,
19970117,异烟肼及莫制剂的-阶导数差示脉冲极谱法定量分析,"梁云爱,门孝英,丁秀芹,丁元晶,刘兆华",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970117,
19970118,P-矩阵紫外分光光度法测定复方利福平注射剂的含量,"薛大权,谢云,高绪侠,余华强,黄飞凤",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970118,
19970119,高效液相色谱法测定活络灵胶囊中泼尼松龙和吲哚美辛含量及含量均匀度,"韩俊,徐育川",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970119,
19970120,关于界限值、测量值及其数据处理的讨论,卢宇,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970120,
19970121,化学药品卫生质量考察及微生物限度检查方法探讨,"张冬,王兰卿",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970121,
19970122,长时间放置药品中大肠杆菌的稳定性和检出率,"滕宝霞,张晓明,王锐,董彦富,李艳",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970122,
19970123,HPLC法测定凉解感冒合剂中牛蒡子苷的含量,"赵岚,章曙丹,倪晟",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970123,
19970124,试论部分药物分析文稿的不足,"谢旭一,倪慕慈",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970124,
19970125,康夫丽尔凝胶乳膏的研制,"靳和国,胡佳文,卫峰",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970125,
19970126,药品贮存期留样跟踪的自动化管理,沈文仓,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970126,
19970127,头孢噻肟钠与其它药物相互配伍稳定性,"雷嘉川,蔡鸿生,罗顺德,余建清",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970127,
19970128,三氯异氰尿酸消毒剂稳定性考察及有效期测定,"黄小萍,丰嘉驹,潘雁",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970128,
19970129,强力苷口服液中甘草酸铵和肌苷的高效液相测定法,"田静,吕坚,张萍萍",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970129,
19970130,头孢哌酮钠和氨茶碱在输液中的稳定性,"王临润,蔡捷,李盈",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970130,
19970131,采用DDD和DUI法分析我院门诊抗感染药物利用情况,"杨晓军,李朝晖",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970131,
19970132,国产阿齐霉素片治疗口腔厌氧菌感染临床观察,"来永胜,倪可夫,陈莉丽",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970132,
19970133,利多卡因静脉给药治疗新生儿重症惊厥及小儿癫痫,"李德芬,谷容,贾运涛",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970133,
19970134,非普拉宗致水肿8例,"李连华,赵志全",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970134,
19970135,顿克致月经失调2例,"吴玲,徐金彪",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970135,
19970136,小儿应用氯胺酮麻醉后出现全身抽搐3例,"骆军,沈碧秋",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970136,
19970137,长期大量应用地塞米松导致双侧股骨头坏死2例,"马林,刘莲香",1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970137,
19970138,误服咳必清致阿托品化症状1例,邓桂琴,1997,第1期,http://www.chinjmap.com/cn/article/1997/1,http://www.chinjmap.com/article/exportPdf?id=19970138,
19970201,噻氯匹啶对血小板聚集功能的抑制作用研究,"谢梅林,朱路佳,赵雪英,肖东,钱曾年,顾振纶",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970201,
19970202,洛伐他汀降血脂作用的研究,"郑高利,龚维桂,陈珏,范华芬",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970202,
19970203,枳梖子对实验性肝损伤的防护作用,"韩钰,王艳林,樊玉谷,钱京萍",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970203,
19970204,双氢杨梅树皮素对兔胸主动脉条平滑肌收缩反应的影响,"周雪仙,周天达,谭春生",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970204,
19970205,木贼混淆品─笔管草的显微鉴定,"隋长惠,王玉洁,张建超,白石明",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970205,
19970206,浙江西天目山药用真菌资源调查研究再报,陈锡林,1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970206,
19970207,五种百合药材磷脂成分的分析,"吴杲,吴汉斌",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970207,
19970208,薏苡仁与其伪品白高粱米的鉴别,"崔波,朱锦华,张翠元",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970208,
19970209,槲寄生与扁枝槲寄生的鉴别,"张建英,李玉芝",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970209,
19970210,浙江省常见皮类药材检索,张群智,1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970210,
19970211,鱼油微囊的制备,"胡富强,李士敏,王东辉",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970211,
19970212,Cu(Ⅱ)的水杨醛及其衍生物缩乙醇胺的合成与抑菌活性,"柳翠英,赵全芹,李忠,于爱华,刘雪英",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970212,
19970213,舒筋药水质量标准的研究,李玲玲,1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970213,
19970214,"3,4-甲撑二氧去氧麻黄碱在生物体内的立体选择性代谢","曾苏,姚彤炜,李新,王似菊,朱卡琳",1997,第2期,http://www.chinjmap.com/cn/article/1997/2,http://www.chinjmap.com/article/exportPdf?id=19970214,
