article_id,title,authors,year,issue,volumn_page,pdf_url,doi
14901,腹腔镜探查诊断与鉴别诊断腹腔结核的临床分析（附38例报告）,艾尼瓦尔?艾力，李健，阿不都合力里，等,未知,1298,https://www.zgflzz.cn/CN//volumn/volumn_1298.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14901,10.3969/j.issn.1000-6621.2016.06.019                                                                
14902,349例儿童胸内结核病与非结核病的鉴别诊断,史祥，尹洪云，马俊，等,未知,1298,https://www.zgflzz.cn/CN//volumn/volumn_1298.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14902,10.3969/j.issn.1000-6621.2016.06.020                                                                
14906,临床回顾性研究的设计与论文写作,秦世炳,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14906,
14907,中国抗结核病战场正扩展到移动网络,卢水华,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14907,
14908,移动医疗在结核病患者管理中的作用,马艳，杜建，刘宇红，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14908,
14909,重视与规范学校结核病暴发疫情的处置,路希维，王毳， 陆伟,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14909,
14910,互联网+医疗模式下肺结核诊疗现状分析,卢永辉，卢水华,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14910,
14911,MTBDRplus V2用于诊断涂阴疑似肺结核患者的效果评价,李强，包训迪，刘元，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14911,
14912,北京两家综合医院呼吸科住院患者结核分枝杆菌检出率分析,"董国伟,李修远,杨本善,等",未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14912,
14913,17例耐药肺结核外科手术后治疗失败的原因分析,张静，岳淑敏，尹韶华，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14913,
14914,173例颈部淋巴结结核外科治疗效果的相关因素分析,王直，刘锦程，李军孝，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14914,
14915,23例妊娠并发结核病患者的临床分析,刘荣梅，马丽萍，孔忠顺，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14915,
14916,天津市某监狱羁押人员结核感染状况及危险因素分析,张国钦，魏文亮，张玉华，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14916,
14917,四川省武胜县农村地区主动发现结核病患者调查分析,廖培军，邱勇，郭明成，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14917,
14918,二甲双胍辅助抗结核治疗,刘一典，沙巍,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14918,
14919,湖北省耐多药与广泛耐药肺结核患者治疗效果及转归情况,杨成凤，叶建君，张玉，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14919,
14920,微信公众平台对高校学生志愿者结核病健康教育的效果评价,吴洁，赵明伟，宁峰，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14920,
14921,改良腰大池置管术及不同椎管给药次数治疗结核性脑膜炎的疗效观察,"宋春华,于长国,车海涌,等",未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14921,
14922,广东省佛山市肺结核患者耐药情况分析,吴智龙，钟倩红，郭翠弟,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14922,
14923,煤工尘肺患者并发肺结核的相关因素分析,刘建坤，王洪武，陈刚，等,未知,1299,https://www.zgflzz.cn/CN//volumn/volumn_1299.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14923,
14924,脊柱结核手术治疗临床路径,中国防痨协会结核病临床专业分会骨关节结核学组,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14924,
14925,二项分类logistic回归的基本原理和关键问题,刘彬彬，王琦琦，于石成，胡跃华，么鸿雁，孙谨芳，谭云洪,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14925,
14942,通过加强临床试验能力建设促进新型耐多药结核病治疗药物的研发,王雪静 编译,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14942,
14926,应用PCR-反向点杂交技术快速检测结核分枝杆菌耐药突变基因,彭亦平，宗佩兰，辛茶香，熊国亮，胡群芳，袁小兰，史安良，姚琳，王小路，万赞燕，吴娟,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14926,
14927,全血γ-干扰素释放试验在结核病辅助诊断中的价值,李同心，何瑛，周刚，陈耑耑，魏成丽，刘敏，黄忠民，王静，钟敏，罗明，丁显平,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14927,
14928,胸腔积液γ-干扰素释放试验对老年结核性胸膜炎的诊断价值,付洪义，章志华，刘宁，池跃鹏，刘会，张勤凤，宋韬,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14928,
14929,三种检测技术联用在结核性胸膜炎诊断中的应用价值,陈敏，陈捷，宋大伟,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14929,
14930,河南省平顶山市1184株结核分枝杆菌耐药情况分析,曹英迪,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14930,
14931,六例非典型多发性骨关节结核误诊的临床分析,陈永林，杨兰生，王勇平，张皓，孙少华,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14931,
14932,老年糖尿病并发初治涂阳肺结核患者痰菌阴转及其危险因素分析,马亮亮，陈雪林，黑文明，高茂龙,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14932,
14933,15例肠结核并发不完全性肠梗阻患者的整体护理效果评价,李爽，俞桂芳，刘丽,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14933,
14934,湖北省五个耐药肺结核诊治试点地区非结核分枝杆菌流行特征分析,杨成凤，叶建君，童叶青，张玉，周丽平，张梦娴，皮琦，周纯辉，刘勋，卢星星，侯双翼,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14934,
14935,四川省芦山地震前后重灾县结核病疫情分析,夏勇，成姝雯，李婷，王丹霞，陈雪融,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14935,
14936,济南市某男子、女子监狱羁押人员肺结核防治核心信息知晓情况分析,景睿，王晓婷，曹艳民，张明玉，杨一军，武鸿雁，王美花,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14936,
14937,分子检测技术诊断骨关节结核及其耐药性的研究进展,王桂荣，黄海荣,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14937,
14943,强化抗结核药物治疗对成人结核性脑膜炎预后的影响,顾瑾，沙巍编译,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14943,
14938,香港老年人结核病疫情特征及影响因素的研究进展,李峻，钟沛康，梁立群，陈英凝，杨永强,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14938,
14939,一例食管结核患者的临床确诊过程分析,陈禹，李桂琴,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14939,
14940,175例肺外结核患者对一线抗结核药物耐药情况分析,段慧萍，柴春维，范梦柏，郭晋飙，王锁柱，智霞萍,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14940,
14941,2013—2015年北京胸科医院收治肺结核患者的HIV感染筛查结果分析,孙勇，尹颜军，陈燕，白万秋，荣长利，时广利,未知,1300,https://www.zgflzz.cn/CN//volumn/volumn_1300.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14941,
14944,大力加强非结核分枝杆菌病的实验室诊断研究,郑惠文，赵雁林,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14944,
14945,中国结核分枝杆菌表型药物敏感性试验方法标准回顾,姜广路，黄海荣,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14945,
14946,我国结核分枝杆菌gyrA不同突变类型对氟喹诺酮类药物耐药水平的相关性研究,张治国，杜春英，张倩，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14946,
14947,158株耐多药结核分枝杆菌对利奈唑胺耐药及相关基因突变情况研究,王前，宋媛媛，王玉峰，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14947,
14948,对异烟肼与丙硫异烟胺耐药的结核分枝杆菌临床分离株检测及相关基因突变的研究,刘银萍，王杰，张俊仙，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14948,
14949,广西涂阳肺结核患者结核分枝杆菌分离株对氧氟沙星耐药的监测结果分析,时宇花，罗丹，赵锦明，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14949,
14950,重庆市耐多药结核病患者广泛耐药和广泛耐药前期发生情况分析,胡彦，刘洁，刘英，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14950,
14951,实时荧光核酸恒温扩增检测技术在继发性肺结核患者中的应用价值,侯艳杰，房宏霞，蔚鸣，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14951,
14952,痰涂片镜检在涂阳肺结核患者随访中的准确性研究,夏辉，陈丽，柳正卫，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14952,
14953,痰标本RNA恒温扩增技术对活动性肺结核的临床诊断价值,葛燕萍，张青,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14953,
14954,不同治疗时机对妊娠并发肺结核患者结局的影响,孙秀利，任倍莹，许军利,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14954,
14955,多个护理门诊联合健康教育对慢性结核性脓胸患者疾病不确定感的影响研究,王琳，侯黎莉，赵萌,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14955,
14956,2014年福建省结核病流行病学抽样调查结果分析,杜永成，戴志松，梁庆福，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14956,
14957,结核分枝杆菌对吡嗪酰胺耐药的检测方法研究与进展,胡严杰，黄海荣,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14957,
14958,结核分枝杆菌复合群核酸检测试剂临床试验研究要点解析,刘容枝，李耀华,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14958,
14959,建立基于常函数的抗结核药物敏感性试验熟练度测试结果自动比对方法,宋媛媛，赵雁林,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14959,
14960,骨化性气管支气管病误诊3例分析,胡智敏，吴鸣镝，向嵘，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14960,
14961,黑龙江省10县区中小学生开展结核病健康教育效果评价,周勇，张世鹏，孙彦波，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14961,
14962,利福霉素类药物致血小板减少性紫癜一例,吴欣俐，张云玲，贺思勋，等,未知,1301,https://www.zgflzz.cn/CN//volumn/volumn_1301.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14962,
14963,大力加强耐多药结核病的诊断和治疗,逄宇 赵雁林,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14963,
14964,常用公共卫生测量指标简介,孙谨芳 王琦琦 郑文静 亓晓 么鸿雁,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14964,
14965,结核分枝杆菌rpsL和rrs基因突变与氨基糖苷类和多肽类抗结核药物耐药的关系,宋艳华 高孟秋 李琦 马丽萍 陆宇 刘荣梅 付育红 陈红梅,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14965,
14966,PstS1-ESAT-6抗原血清学和γ-干扰素释放试验辅助诊断结核病的价值,何秀云 黄香玉 朱传智 陈红兵 张翠英 肖漓 高钰 孔祥瑞,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14966,
14967,交叉引物核酸恒温扩增技术在基层实验室诊断肺结核的应用价值,朱岩昆 王宇 靳晓伟 马晓光 石洁 欧喜超 邢进 赵雁林 李辉,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14967,
14968,环介导等温扩增法对痰标本中结核分枝杆菌检测效果的评估,丁卫忠 陈巍 石莲 梁秋 李玲 孙德斌 王悦 张申富 孙娇 谭珂 孙炳奇 冈田耕辅 野口典久 安中敏光 吴邦杰,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14968,
14969,2013—2015年广州市旧城区各类分枝杆菌流行情况,马品云 谭耀驹 蔡杏珊 陈俊宇 刘欣,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14969,
14970,GeneXpert MTB/RIF技术对菌阴肺结核患者辅助诊断的价值,陈子芳 孙本海 魏海冬 霍丽丽 陈琦,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14970,
14971,液体MGIT培养与改良罗氏培养方法在HIV感染与AIDS患者结核病筛查中的对比研究,覃慧芳 林玫 崔哲哲 罗丹 区进 叶婧 黄莉雯 蓝如束,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14971,
14972,提高急诊重症监护室患者痰标本送检率和阳性率的管理措施,高翠红 高翠新 陆川 王传琴,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14972,
14973,涂阳肺结核患者并发糖尿病对疗效和治疗转归的影响因素研究,王倪 马艳 杜建 张慧 尹韶华 谢仕恒 王红红 谭守勇 傅衍勇 马丽萍 张联英 刘飞鹰 胡代玉 张艳玲 李向群 刘宇红 李亮,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14973,
14974,复治肺结核患者采用不同化疗方案的效果评价,杜建 刘宇红 李亮 马艳 钟球 傅衍勇 陈玲 李波 林明贵 黎友伦 梁煊 尚好珍 马丽萍 闫兴录 王晓萌 纪滨英 高飞 陈森林 吴湘 崔爱东 张朋 孙瑞敏 曹文,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14974,
14975,36例原发性结核性腰大肌脓肿外科治疗的临床分析,古甫丁 艾尔肯·玉山 盛杰 地里下提·阿不力孜,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14975,
14976,中国肺结核患者家庭密切接触者活动性肺结核检出情况的Meta分析,张家泳 丛守婧 王涛 汪保国,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14976,
14977,非结核分枝杆菌的分布和生长影响因素及其传播途径研究,王桂荣 黄海荣,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14977,
14978,利福喷丁抗结核治疗进展,张培泽 邓国防,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14978,
14979,德尔菲法在我国结核病防控领域中的应用,吴腾燕,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14979,
14980,肺朗格汉斯细胞组织细胞增多症与肺结核的鉴别诊断（附一例报告）,黄晓磊 宋晓东 于浩 徐齐峰 路希维,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14980,
14981,RNA恒温扩增实时荧光检测技术对涂阴肺结核患者支气管肺泡灌洗液检测的价值,秦志华 施军卫 邱青 陈晓丽 郑宏 瞿梅 唐健美,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14981,
14982,乌鲁木齐市42株耐多药结核病患者耐药情况分析,马丽 杨建东 陈阳贵 张为胜 吐逊古·吾拉英 蒲玉娇 芮宝玲,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14982,
14983,体外受精-胚胎移植患者并发血行播散性肺结核八例临床分析,裴宁 卢水华 熊延青 宋瑞娟,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14983,
14984,异烟肼导致急性中毒性脑白质病变一例,李军霞 赵青 何红彦,未知,1302,https://www.zgflzz.cn/CN//volumn/volumn_1302.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14984,
14986,积极应对新型结核病防治服务体系建设中的问题与挑战,王卫华,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14986,
14987,我国结核病防治服务体系的演变和思考,李亮，刘宇红，马艳，杜建,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14987,
15009,利福喷丁每日疗法治疗肺结核：一项随机、剂量范围探索的临床试验,楼海  孙勤,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15009,
14988,陕西省结核病新型防治管理模式的实践与思考,张天华,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14988,
14989,2007—2015年北京市海淀区“四位一体”结核病防治实施效果评价,曹文利，武文清，刘曦，徐伟，李阿玲，邬俊峰，王俊栋，孟一，李根，贺晓新，刘运湖，陈峥,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14989,
14990,武汉市耐多药肺结核患者防治模式效果分析,周美兰，杜义祥，王坚杰，吴刚，陈梓，陈聪，王卫华,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14990,
14991,影像诊断在结核病防治服务体系中的应用价值研究,周春华，秦立新，李宝学，李政旻，李靖，余辉山,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14991,
14992,“医防合作”模式下实施DOT对耐多药肺结核患者不同治疗转归的分析,代晓琦，阮云洲，李仁忠，苏伟，王黎霞,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14992,
14993,结核病防治服务新体系运行效果的Meta分析,李继民，赵文博，李江红,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14993,
14994,涂阴与涂阳肺结核患者发现方式及发现初期临床症状和体征的对比分析,杜正新，何佩贤,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14994,
14995,江苏省南通市涂阳肺结核患者耐药率及耐药谱分析,马俊锋，陆峰，王小平，符剑，张哲,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14995,
14996,武汉市居民结核病防治知识知晓情况调查分析,张正斌，鲁周琴，王婷萍，田丹，南晶，段琼红，李月华，杜义祥,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14996,
14997,三种检测方法联合使用对结核性胸膜炎的诊断价值,程丽平，肖和平,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14997,
14998,细菌超声分散计数仪在分枝杆菌药物敏感性试验中的应用价值,蔡杏珊，刘燕文，张院良，陈俊宇，马尚明，谭耀驹,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14998,
14999,初治涂阳肺结核患者采用含氟喹诺酮类药物治疗方案的疗效分析,杜鹃，田丹，陈国玺，姚芳，陈俊，兰星，袁保东,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=14999,
15000,初治涂阳肺结核患者治疗前后结核分枝杆菌毒力变化的探讨,李丽，马记磊，任易，谢红，田丹，南晶，俞琦，田茂鹏，景玉凯，范雄林，王卫华,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15000,
15001,60例耐药脊柱结核患者个体化治疗及疗效的临床研究,姚晓伟，董昭良，李卓，高建国，姚黎明，刘丰胜，贾晨光,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15001,
15002,机关门诊部诊治的流动人口肺结核患者的治疗依从性影响因素分析,王宇，方群,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15002,
15003,硝基咪唑类抗结核新药研究进展,胡明豪，陆宇,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15003,
15004,结核病患者营养状况及营养支持研究进展,马皎洁，安军，贺红，李宝月,未知,1303,https://www.zgflzz.cn/CN//volumn/volumn_1303.shtml,https://www.zgflzz.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=15004,
