article_id,title,issue_url,pdf_url
20080677,PDF 517.75 K (2501),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080677?st=article_issue
20070894,PDF 423.61 K (3382),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070894?st=article_issue
20080524,PDF 407.82 K (3705),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080524?st=article_issue
20080666,PDF 417.29 K (2879),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080666?st=article_issue
20080681,PDF 269.72 K (3148),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080681?st=article_issue
20080619,PDF 226.04 K (7956),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080619?st=article_issue
20080875,PDF 305.15 K (3036),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080875?st=article_issue
20080758,PDF 529.02 K (3875),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080758?st=article_issue
20080650,PDF 406.49 K (3952),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080650?st=article_issue
20080775,PDF 388.21 K (2826),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080775?st=article_issue
20080874,PDF 266.81 K (4097),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080874?st=article_issue
20080854,PDF 257.12 K (3266),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080854?st=article_issue
20080549,PDF 252.73 K (6317),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080549?st=article_issue
20080714,PDF 194.53 K (3094),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080714?st=article_issue
20080725,PDF 283.93 K (2576),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080725?st=article_issue
20080806,PDF 411.97 K (2674),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080806?st=article_issue
20080143,PDF 309.39 K (2520),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080143?st=article_issue
20080676,PDF 355.24 K (2434),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080676?st=article_issue
20080706,PDF 241.97 K (2483),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080706?st=article_issue
20080703,PDF 277.95 K (2574),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080703?st=article_issue
20080568,PDF 264.71 K (2288),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080568?st=article_issue
20090043,PDF 188.59 K (2502),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20090043?st=article_issue
20080543,PDF 227.47 K (2988),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080543?st=article_issue
20080557,PDF 166.65 K (2254),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080557?st=article_issue
20080678,PDF 150.00 K (3435),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080678?st=article_issue
20080460,PDF 204.10 K (2639),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080460?st=article_issue
20080655,PDF 233.53 K (2253),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_3,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080655?st=article_issue
20080718,PDF 260.76 K (3292),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080718?st=article_issue
20080603,PDF 278.50 K (3037),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080603?st=article_issue
20080788,PDF 289.93 K (3042),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080788?st=article_issue
20080808,PDF 316.93 K (2929),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080808?st=article_issue
20080558,PDF 304.13 K (2744),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080558?st=article_issue
20080777,PDF 136.19 K (2453),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080777?st=article_issue
20080376,PDF 408.23 K (2730),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080376?st=article_issue
20080572,PDF 368.15 K (2317),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080572?st=article_issue
20080363,PDF 342.78 K (2790),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080363?st=article_issue
20080684,PDF 567.19 K (3485),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080684?st=article_issue
20080494,PDF 363.34 K (2621),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080494?st=article_issue
20080390,PDF 326.89 K (2887),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080390?st=article_issue
20080401,PDF 287.38 K (3631),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080401?st=article_issue
20080556,PDF 436.06 K (4013),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080556?st=article_issue
20080324,PDF 304.40 K (3248),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080324?st=article_issue
20080804,PDF 283.29 K (3085),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080804?st=article_issue
20080764,PDF 228.42 K (2614),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080764?st=article_issue
20080750,PDF 277.06 K (2760),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080750?st=article_issue
20080614,PDF 266.15 K (2890),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080614?st=article_issue
20080739,PDF 268.66 K (2707),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080739?st=article_issue
20080502,PDF 372.70 K (3431),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080502?st=article_issue
20080702,PDF 281.33 K (3442),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080702?st=article_issue
20080445,PDF 258.07 K (4146),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080445?st=article_issue
20080323,PDF 263.31 K (2750),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080323?st=article_issue
20070845,PDF 461.25 K (3425),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070845?st=article_issue
20080437,PDF 369.06 K (2885),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080437?st=article_issue
20080487,PDF 264.01 K (2226),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080487?st=article_issue
20080333,PDF 212.07 K (2343),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080333?st=article_issue
20080838,PDF 280.23 K (2877),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080838?st=article_issue
20080149,PDF 192.19 K (3063),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_2,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080149?st=article_issue
20080480,PDF 355.59 K (2383),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080480?st=article_issue
20080483,PDF 318.42 K (3205),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080483?st=article_issue
20080615,PDF 346.06 K (2303),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080615?st=article_issue
20080830,PDF 423.09 K (3156),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080830?st=article_issue
20080459,PDF 436.16 K (4086),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080459?st=article_issue
20080493,PDF 339.01 K (2518),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080493?st=article_issue
20080585,PDF 326.42 K (2404),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080585?st=article_issue
20080262,PDF 307.67 K (2369),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080262?st=article_issue
20080462,PDF 281.86 K (2387),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080462?st=article_issue
20080366,PDF 279.88 K (2444),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080366?st=article_issue
20080584,PDF 322.98 K (2969),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080584?st=article_issue
20080484,PDF 426.72 K (2068),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080484?st=article_issue
20080732,PDF 349.42 K (3545),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080732?st=article_issue
20080322,PDF 413.80 K (2776),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080322?st=article_issue
20080627,PDF 272.48 K (3427),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080627?st=article_issue
20080046,PDF 267.69 K (2470),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080046?st=article_issue
20080644,PDF 288.47 K (2369),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080644?st=article_issue
20080396,PDF 312.31 K (3026),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080396?st=article_issue
20080590,PDF 208.92 K (3982),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080590?st=article_issue
20080717,PDF 268.46 K (4937),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080717?st=article_issue
20080013,PDF 222.75 K (4716),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080013?st=article_issue
20080461,PDF 320.92 K (3352),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080461?st=article_issue
20080072,PDF 262.63 K (2890),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080072?st=article_issue
20080537,PDF 252.54 K (2547),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080537?st=article_issue
20080399,PDF 260.63 K (2569),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080399?st=article_issue
20080599,PDF 236.63 K (3222),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080599?st=article_issue
20080499,PDF 187.38 K (6672),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080499?st=article_issue
20080015,PDF 208.44 K (2323),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080015?st=article_issue
20080580,PDF 300.28 K (2532),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080580?st=article_issue
20070688,PDF 160.01 K (2835),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070688?st=article_issue
20070872,PDF 201.47 K (2345),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070872?st=article_issue
20080518,PDF 218.20 K (2465),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080518?st=article_issue
20080514,PDF 191.15 K (2901),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2009_30_1,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080514?st=article_issue
20080301,PDF 272.62 K (3594),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080301?st=article_issue
20080304,PDF 228.59 K (2925),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080304?st=article_issue
20080467,PDF 316.67 K (2221),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080467?st=article_issue
20080382,PDF 476.08 K (2333),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080382?st=article_issue
20070496,PDF 348.83 K (2406),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070496?st=article_issue
20080367,PDF 313.54 K (2529),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080367?st=article_issue
20080175,PDF 379.71 K (4116),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080175?st=article_issue
20080560,PDF 270.70 K (2883),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080560?st=article_issue
20080561,PDF 357.09 K (2688),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080561?st=article_issue
20080416,PDF 534.54 K (2685),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080416?st=article_issue
20080142,PDF 353.20 K (3685),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080142?st=article_issue
20080098,PDF 143.78 K (2492),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080098?st=article_issue
20080443,PDF 297.59 K (3007),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080443?st=article_issue
20080150,PDF 312.73 K (2886),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080150?st=article_issue
20080374,PDF 293.10 K (2522),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080374?st=article_issue
20080406,PDF 300.38 K (2754),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080406?st=article_issue
20080171,PDF 274.98 K (2381),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080171?st=article_issue
20080633,PDF 428.44 K (3351),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080633?st=article_issue
20080519,PDF 288.66 K (2570),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080519?st=article_issue
20080114,PDF 427.04 K (3123),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080114?st=article_issue
20080609,PDF 281.40 K (3616),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080609?st=article_issue
20080656,PDF 284.33 K (4222),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080656?st=article_issue
20080705,PDF 263.47 K (2485),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080705?st=article_issue
20080372,PDF 236.65 K (2452),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080372?st=article_issue
20080661,PDF 311.62 K (3077),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080661?st=article_issue
20080593,PDF 241.32 K (2395),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080593?st=article_issue
20080451,PDF 223.00 K (2356),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080451?st=article_issue
20080607,PDF 275.74 K (2626),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080607?st=article_issue
20080391,PDF 258.84 K (2795),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080391?st=article_issue
20080279,PDF 226.72 K (2254),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080279?st=article_issue
20080986,PDF 156.68 K (2284),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080986?st=article_issue
20080595,PDF 164.08 K (2550),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_12,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080595?st=article_issue
20080256,PDF 376.19 K (3857),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080256?st=article_issue
20080269,PDF 382.78 K (3228),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080269?st=article_issue
20080219,PDF 365.05 K (2412),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080219?st=article_issue
20080346,PDF 228.72 K (2659),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080346?st=article_issue
20080022,PDF 268.39 K (2453),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080022?st=article_issue
20080364,PDF 297.40 K (2820),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080364?st=article_issue
20080332,PDF 230.15 K (2817),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080332?st=article_issue
20080247,PDF 291.20 K (2748),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080247?st=article_issue
20080349,PDF 321.71 K (2480),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080349?st=article_issue
20080336,PDF 338.75 K (3769),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080336?st=article_issue
20080321,PDF 321.62 K (3574),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080321?st=article_issue
20080350,PDF 296.21 K (2455),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080350?st=article_issue
20080385,PDF 350.05 K (2924),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080385?st=article_issue
20070644,PDF 398.36 K (2850),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20070644?st=article_issue
20080352,PDF 338.75 K (2357),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080352?st=article_issue
20080408,PDF 338.46 K (3029),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080408?st=article_issue
20080010,PDF 422.94 K (2987),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080010?st=article_issue
20080211,PDF 213.16 K (2814),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080211?st=article_issue
20080407,PDF 264.85 K (3495),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080407?st=article_issue
20080636,PDF 306.77 K (2961),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080636?st=article_issue
20080102,PDF 375.20 K (2647),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080102?st=article_issue
20080380,PDF 320.19 K (2728),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080380?st=article_issue
20080431,PDF 309.53 K (2765),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080431?st=article_issue
20080257,PDF 350.30 K (2460),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080257?st=article_issue
20080479,PDF 270.22 K (2313),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080479?st=article_issue
20080731,PDF 176.01 K (2663),https://xuebao.smmu.edu.cn/ajsmmu/article/issue/2008_29_11,https://xuebao.smmu.edu.cn/ajsmmu/article/pdf/20080731?st=article_issue
