article_id,title,author,issue_url,pdf_url
10.1016/j.radmp.2024.10.004,"Biological effectiveness of combined exposure to neutrons and gamma radiation applied
                     in two orders of sequence: Relevance for biological dosimetry after nuclear emergencies","Tomas Palmqvist,Milagrosa Lopez-Riego,Martin Bucher,Ursula Oestreicher,Stefan Pojtinger,Ulrich Giesen,Iuliana Toma-Dasu,Andrzej Wojcik",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.10.004?download=true
10.1016/j.radmp.2024.12.002,"Ginsenoside Rg1 alleviates chronic testicular damage caused by cranial irradiation
                     through the SCF/PI3K/Akt/mTOR pathway in mice","Qiuhua Zhou,Yiquan Ou,Xiangsheng Tian,Yujun Ning,Yuwei Mao,Weichao Zhao,Dingxin Long",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.12.002?download=true
10.1016/j.radmp.2024.07.003,"Increased dicentric chromosome in peripheral lymphocytes is related to acute skin
                     toxicity induced by radiotherapy in cancer patients","Minjie Li,Yu Gao,Lin Han,Ping Wang,Jie Li,Junhua Song,Shasha Du,Yunfei Zhang,Yumin Lyu",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.07.003?download=true
10.1016/j.radmp.2024.10.003,"Comprehensive analysis of peripheral dose in electron beam therapy with a Varian TrueBeam
                     Linac","Kapil Dev Maharaj,Mahsheed Sabet,Joshua Dass,Mounir Ibrahim,Talat Mahmood,Pejman Rowshanfarzad",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.10.003?download=true
10.1016/j.radmp.2024.12.004,"Dosimetry of automatic non-coplanar volumetric-modulated arc therapy for nasopharyngeal
                     carcinoma","Kaiqiang Chen,Jihong Chen,Yanming Cheng,Danni Hong,Cairong Hu,Penggang Bai,Jinyong Lin,Yang Yang,Xiuchun Zhang",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.12.004?download=true
10.1016/j.radmp.2024.08.002,Radioactivity concentration of14C in the air of14C urea breath test rooms and the resulting internal dose to medical staff,"Bei Yu,Fei Chen,Jing Cao,Dingxin Long",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.08.002?download=true
10.1016/j.radmp.2024.12.001,"Study on the detection efficiencies of liquid99Tcm,131I, and18F in a well-type NaI(Tl) gamma spectrometer","Jiayu Liu,Xiaojun Lu,Chao Zhao",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.12.001?download=true
10.1016/j.radmp.2024.11.002,"Role of heat shock protein in radiation-induced effect and related potential clinical
                     application","Ying Xu,Wentao Hu,Guangming Zhou",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.11.002?download=true
10.1016/j.radmp.2024.12.003,Artificial intelligence for chest X-ray image enhancement,"Liming Song,Hongfei Sun,Haonan Xiao,Sai Kit Lam,Yuefu Zhan,Ge Ren,Jing Cai",https://mednexus.org/toc/rmp/06/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.12.003?download=true
10.1016/j.radmp.2024.10.005,"Research needs, measurements and behaviours of environmental radon","Weihai Zhuo,Qiuju Guo,Quanfu Sun",https://mednexus.org/toc/rmp/05/04,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.10.005?download=true
10.1016/j.radmp.2024.07.002,"DNA damage repair meets radiation: Better radiotherapy based on study of the underlying
                     mechanisms",Ruixue Huang,https://mednexus.org/toc/rmp/05/04,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.07.002?download=true
10.1016/j.radmp.2024.05.001,"A summary of UNSCEAR 2019 report on lung cancer from exposure to radon and research
                     needs",Jing Chen,https://mednexus.org/toc/rmp/05/04,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.001?download=true
10.1016/j.radmp.2024.07.001,"Expert consensus on radiotherapy for elderly patients with esophageal cancer in China
                     (2024 edition)","Radiation Oncology Physician Branch, Chinese Medical Doctor Association,Radiation Oncology Branch, Chinese Medical Association,Professional Commitee of Radiation Oncology, China Anti-Cancer Association,…See all authors",https://mednexus.org/toc/rmp/05/04,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.07.001?download=true
